url,page_type,business_value,content_quality,gsc_evidence,inbound_count,click_depth,thin_flag,cannibalization_risk,priority_class,recommended_action,reason
"/รับซื้อ/รับซื้อ-ssd-บึงกาฬ","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อ-ssd-บุรีรัมย์","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อ-ssd-มหาสารคาม","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อ-ssd-มุกดาหาร","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อ-ssd-ยโสธร","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อ-ssd-ร้อยเอ็ด","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อ-ssd-ศรีสะเกษ","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อ-ssd-สกลนคร","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อ-ssd-สุรินทร์","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อ-ssd-หนองคาย","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อ-ssd-หนองบัวลำภู","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อ-ssd-อำนาจเจริญ","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อ-ssd-อุดรธานี","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อ-ssd-อุบลราชธานี","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อ-ssd-เลย","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อ-surface-กาฬสินธุ์","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อ-surface-ขอนแก่น","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อ-surface-ชัยภูมิ","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อ-surface-นครพนม","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อ-surface-นครราชสีมา","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อ-surface-บึงกาฬ","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อ-surface-บุรีรัมย์","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อ-surface-มหาสารคาม","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อ-surface-มุกดาหาร","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อ-surface-ยโสธร","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อ-surface-ร้อยเอ็ด","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อ-surface-ศรีสะเกษ","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อ-surface-สกลนคร","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อ-surface-สุรินทร์","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อ-surface-หนองคาย","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อ-surface-หนองบัวลำภู","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อ-surface-อำนาจเจริญ","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อ-surface-อุดรธานี","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อ-surface-อุบลราชธานี","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อ-surface-เลย","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อ-ups-กาฬสินธุ์","service-x-location","low","thin","none","2","","yes","low","DEFER_TO_F04","DEFER_TO_F04","thin content flagged in content-quality-audit"
"/รับซื้อ/รับซื้อ-ups-ขอนแก่น","service-x-location","low","thin","none","2","","yes","low","DEFER_TO_F04","DEFER_TO_F04","thin content flagged in content-quality-audit"
"/รับซื้อ/รับซื้อ-ups-ชัยภูมิ","service-x-location","low","thin","none","2","","yes","low","DEFER_TO_F04","DEFER_TO_F04","thin content flagged in content-quality-audit"
"/รับซื้อ/รับซื้อ-ups-นครพนม","service-x-location","low","thin","none","2","","yes","low","DEFER_TO_F04","DEFER_TO_F04","thin content flagged in content-quality-audit"
"/รับซื้อ/รับซื้อ-ups-นครราชสีมา","service-x-location","low","thin","none","2","","yes","low","DEFER_TO_F04","DEFER_TO_F04","thin content flagged in content-quality-audit"
"/รับซื้อ/รับซื้อ-ups-บึงกาฬ","service-x-location","low","thin","none","2","","yes","low","DEFER_TO_F04","DEFER_TO_F04","thin content flagged in content-quality-audit"
"/รับซื้อ/รับซื้อ-ups-บุรีรัมย์","service-x-location","low","thin","none","2","","yes","low","DEFER_TO_F04","DEFER_TO_F04","thin content flagged in content-quality-audit"
"/รับซื้อ/รับซื้อ-ups-มหาสารคาม","service-x-location","low","thin","none","2","","yes","low","DEFER_TO_F04","DEFER_TO_F04","thin content flagged in content-quality-audit"
"/รับซื้อ/รับซื้อ-ups-มุกดาหาร","service-x-location","low","thin","none","2","","yes","low","DEFER_TO_F04","DEFER_TO_F04","thin content flagged in content-quality-audit"
"/รับซื้อ/รับซื้อ-ups-ยโสธร","service-x-location","low","thin","none","2","","yes","low","DEFER_TO_F04","DEFER_TO_F04","thin content flagged in content-quality-audit"
"/รับซื้อ/รับซื้อ-ups-ร้อยเอ็ด","service-x-location","low","thin","none","2","","yes","low","DEFER_TO_F04","DEFER_TO_F04","thin content flagged in content-quality-audit"
"/รับซื้อ/รับซื้อ-ups-ศรีสะเกษ","service-x-location","low","thin","none","2","","yes","low","DEFER_TO_F04","DEFER_TO_F04","thin content flagged in content-quality-audit"
"/รับซื้อ/รับซื้อ-ups-สกลนคร","service-x-location","low","thin","none","2","","yes","low","DEFER_TO_F04","DEFER_TO_F04","thin content flagged in content-quality-audit"
"/รับซื้อ/รับซื้อ-ups-สุรินทร์","service-x-location","low","thin","none","2","","yes","low","DEFER_TO_F04","DEFER_TO_F04","thin content flagged in content-quality-audit"
"/รับซื้อ/รับซื้อ-ups-หนองคาย","service-x-location","low","thin","none","2","","yes","low","DEFER_TO_F04","DEFER_TO_F04","thin content flagged in content-quality-audit"
"/รับซื้อ/รับซื้อ-ups-หนองบัวลำภู","service-x-location","low","thin","none","2","","yes","low","DEFER_TO_F04","DEFER_TO_F04","thin content flagged in content-quality-audit"
